name,city,state,website,phone,email,source_url,source_name,product_types_raw,processes_inferred,process_for_pages,moq,certs,notes
Janus Food Group Inc.,Northumberland,PA,http://www.janusfoodgroup.com,570-701-7580,,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Co-manufacturer of shelf-stable foods, specializing in the Tetra Recart packaging format. We offer services from R&D to full-scale production for both human and pet food brands. Popular product categories include broths, sauces, and soups. Our facility is Organic, Kosher, and Gluten-Free certified, as well as USDA FSIS-inspected.",canning; sauces,sauce/condiment,,organic; gluten-free; kosher; USDA,
Sunny Dell Foods,Oxford,PA,http://www.sunnydell.com/,610-932-5164,csr@tomsturgispretzels.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/ | https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025) | Cornell Food Venture Center — Kitchens/Co-Packers,"Tom Sturgis Pretzels, Inc.",snacks,,,,
Case by Case,Philadelphia,PA,https://casepaper.com/,215-316-0339,jbell@casepaper.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Small batch bottling/pouching/blister packaging, for start ups trying to get their product to market or small businesses doing test runs. Specializing in turnkey solutions.",,,,,Contact: Justin Bell - Business Operations Manager
Drayhorse Canning and Bottling,Philadelphia,PA,http://www.drayhorse.co,1-215-346-6437,sales@drayhorse.co,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Ready to drink spirits and wine based canned cocktails using shelf stable juices, spirits and extracts. Nootropic and delta 8 drinks. Coffee and energy drinks.",beverage; canning,,,,Contact: Tim Sieck
"Stello Foods, Inc.",Punxsutawney,PA,https://stellofoods.com/,800-849-4599,,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Sauces, salsas, peppers, mustards, relishes, vinaigrettes, ketchups, marinades",sauces,sauce/condiment,,,
"Palace Foods, Inc.",Reading,PA,https://palacefoodsinc.com,610-939-0631,info@palacefoodsinc.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Sauces, mixes, oils",sauces,sauce/condiment,,,
Tom Sturgis Pretzels,Reading,PA,https://www.tomsturgispretzels.com/,610-775-0335,beckys@tomsturgispretzels.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Extruded hard pretzels, soy pretzels, baked-in-flavor pretzels",snacks; extrusion,,,,Contact: Becky Schmaldienst
Bylers Relish House,Saegertown,PA,https://bylersrelishhouse.com/,814-763-6510 ext 103,copacking@bylersrelishhouse.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/ | https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025) | Cornell Food Venture Center — Kitchens/Co-Packers,"relish, salsa, bbq sauce, pickles, pickled products, acidified canned food",acidified; canning; sauces,sauce/condiment,,,Contact: Ephraim Byler; review: contradiction — see copackers-review.md; review: contradiction — see copackers-review.md; review: collapsed DBA/alias
"Pasqualichio Brothers, Inc.",Scranton,PA,https://pasqualichiomeats.com/,800-232-6233,dom@butchervangourmet.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Value-added meat products, specializing in private-label service, as well as their own brand, Butcher Van Gourmet",meat,,,,Contact: Dom Pasqualichio
Fresh Roasted Coffee,Sunbury,PA,https://www.freshroastedcoffee.com/,570-495-4300,copacking@freshroastedcoffee.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Bagged coffee, coffee pods, coffee sachets, and espresso capsules.",beverage; stick-pack,,,,Contact: Ethan O.
Grouse Hunt Farms Inc.,Tamaqua,PA,https://www.wos-wit.com/,570-467-2850,info@wos-wit.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Salad Dressings, Relishes, Pickles, Peppers, Pickled Vegetables, Hand Packed Fruits, Jelly, Preserves, Salsas, Mustards, Bar-BQ Sauces, Marinades, Cooking sauces; Co-Packing and Private Label",sauces,sauce/condiment,,,Contact: Christopher Thompson Services: Co-Packing and Private Label
Nutty Novelties,Telford,PA,,267-614-3175,jesse@nuttynovelties.com,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,,,,,,
Crave Copacking,Verona,PA,https://cravecp.com/,925-808-1548,trever@cravecp.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/ | https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025) | Cornell Food Venture Center — Kitchens/Co-Packers,"Pickles, Sauces, Dressings, Beverage Mixes, Salsas, Jams, Fillings * Low MOQ's",beverage; sauces,sauce/condiment,MOQ's,,review: contradiction — see copackers-review.md; review: collapsed DBA/alias
Pellegrino Foods,Warren,PA,http://www.pellegrinofoods.com/,814-723-3402,,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),Frozen foods and specialty sauces,frozen; sauces,sauce/condiment,,,
Neilly's Food Development,York,PA,,,sales@neillys.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Custom Blends, Private Label, Dry Mixes (rice, pasta, grains, spices, baking mixes), Soups, Drink mixes, Baked goods, BBQ sauce, hot sauces, dressings, marinades, cooking sauces. Low MOQ's Custom Formulations, Foodservice menu development.",bakery; sauces; dry-blend,sauce/condiment,"MOQ's Custom Formulations, Foodservice menu development",,Contact: Albert Ndjee
Blount Seafood Corp,Warren,RI,,401-245-8800,,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,"Frozen: Gravy, seafood, soups, sauces",frozen; sauces,sauce/condiment,,,
Hope and Main,Warren,RI,,401-245-7400,,https://foodbusiness.ces.ncsu.edu/tools-for-success/other-services-supplies/,NC State Extension Food Business — Other Services & Supplies (Copackers section; page updated Aug 17 2026),,,,,,review: not clearly a co-packer
"Creative Foods, Inc.",Hanahan,SC,,843-747-5102,,https://foodbusiness.ces.ncsu.edu/tools-for-success/other-services-supplies/,NC State Extension Food Business — Other Services & Supplies (Copackers section; page updated Aug 17 2026),,,,,,5912 Campbell Street
"Absolutely World Class, Inc.",Abilene,TX,http://absolutelyworldclass.com/,817-578-6772,mason@absolutelyworldclass.com,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
"County Fair Foods, Inc",Arlington,TX,,817-265-0094,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Afia Foods,Austin,TX,https://www.afiafoods.com/,512-963-8963,info@afiafoods.com,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
ATX Specialty Foods,Austin,TX,http://www.zilksfoods.com,512-633-8904,info@atxspecialtyfoods.com,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages.; review: collapsed DBA/alias"
The Incubaker,Austin,TX,http://www.theincubaker.com,512-240-6009,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Jardine Foods,Buda,TX,http://www.jardinefoods.com,512-295-4600,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
National Food & Beverage,Dallas,TX,,214-905-9700,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Claude's Sauces,El Paso,TX,http://www.claudessauces.com,915-858-4299,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Fischer Wieser Specialty Foods,Fredericksburg,TX,http://www.jelly.com,830-997-7194,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Renfro Foods,Ft. Worth,TX,http://www.renfrofoods.com,817-336-3849,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Heritage Specialty Foods,Grand Prairie,TX,http://www.hfsfoods.com,972-660-6511,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Pack N Fresh,Grand Prairie,TX,http://www.packnfresh.com,888-703-7374,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Consolidated Mills Inc.,Houston,TX,,713-896-4196,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Henrys Dream,Houston,TX,http://www.tejanosalsa.com,832-877-8227,tejanosalsa.sales@gmail.com,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
Jelco Foods,Houston,TX,,281-794-4778,,https://aggie-horticulture.tamu.edu/food-technology/food-processing-entrepreneurs/getting-started/co-packers-in-texas/,Texas A&M AgriLife — Food Product Co-Packers in Texas,acidified foods,cold-fill; acidified; bakery; beverage,,,,"Most of the co-packers listed here pack acidified foods. Eilenberger's does baked goods only, and Son Beverage Company only does cold filled beverages."
